NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
HIGD1AP12	1	ENSG00000236012	
TPBGL-AS1	1	ENSG00000255136	
MTND2P40	1	ENSG00000236483	
RPL13AP3	1	ENSG00000177350	
UBE2J1	1	ENSG00000198833	
HTD2	1	ENSG00000255154	
VEGFD	1	ENSG00000165197	
GFRA3	1	ENSG00000146013	
NPHS1	1	ENSG00000161270	
RNY3P16	1	ENSG00000252147	
IGLC7	1	ENSG00000211685	
MYH13	1	ENSG00000006788	
CD52	1	ENSG00000169442	
PARP4P2	1	ENSG00000224976	
TREH	1	ENSG00000118094	
LINC00511	1	ENSG00000227036	
THAP12P8	1	ENSG00000223963	
BAIAP2L2	1	ENSG00000128298	
LRGUK	1	ENSG00000155530	
ASS1P13	1	ENSG00000255353	
LETMD1	1	ENSG00000050426	
CATSPER2P1	1	ENSG00000205771	
TLCD3B	1	ENSG00000149926	
TMEM183A	1	ENSG00000163444	
TNMD	1	ENSG00000000005	
SNORD6	1	ENSG00000202314	
LINC01798	1	ENSG00000232046	
NEIL3	1	ENSG00000109674	
RN7SL395P	1	ENSG00000244307	
DIRC3	1	ENSG00000231672	
MUC20P1	1	ENSG00000224769	
RBMS3-AS3	1	ENSG00000235904	
NIPAL4-DT	1	ENSG00000251405	
SOX2-OT	1	ENSG00000242808	
RYR2	1	ENSG00000198626	
RAPSN	1	ENSG00000165917	
ZNF812P	1	ENSG00000224689	
ADGRF5P1	1	ENSG00000227582	
RNU6-1016P	1	ENSG00000252498	
RPL30-AS1	1	ENSG00000245970	
ENSG00000225140	1	ENSG00000225140	
HOXA10	1	ENSG00000253293	
PLBD1-AS1	1	ENSG00000256751	
FBXL22	1	ENSG00000197361	
LINC02068	1	ENSG00000223387	
PLEKHG4	1	ENSG00000196155	
RN7SKP70	1	ENSG00000252464	
MIR1915	1	ENSG00000222071	
RPL12P13	1	ENSG00000172746	
CNTNAP3B	1	ENSG00000154529	
RPL7P47	1	ENSG00000228071	
LINC02984	1	ENSG00000237807	
RTN4RL1	1	ENSG00000185924	
MIR3142HG	1	ENSG00000253522	
C9orf152	1	ENSG00000188959	
RPL21P44	1	ENSG00000229585	
ATOSB	1	ENSG00000005238	
CICP17	1	ENSG00000227233	
DGUOK-AS1	1	ENSG00000237883	
SLC16A1-AS1	1	ENSG00000226419	
NPIPA3	1	ENSG00000224712	
AVPR1B	1	ENSG00000198049	
TSPAN19	1	ENSG00000231738	
CATSPER3	1	ENSG00000152705	
RPL3P1	1	ENSG00000228149	
ZDHHC20P1	1	ENSG00000233916	
SNORD10	1	ENSG00000238917	
LINC02082	1	ENSG00000242268	
PSMD9	1	ENSG00000110801	
HCG9P5	1	ENSG00000227758	
BASP1-AS1	1	ENSG00000215196	
RBX1P2	1	ENSG00000251050	
AGGF1P2	1	ENSG00000233435	
HNRNPA1P14	1	ENSG00000227638	
LRTM2	1	ENSG00000166159	
LCAT	1	ENSG00000213398	
IGLV1-44	1	ENSG00000211651	
ZIC2	1	ENSG00000043355	
MYH16	1	ENSG00000002079	
LINC01343	1	ENSG00000237290	
GUSBP15	1	ENSG00000196302	
SERPINB3	1	ENSG00000057149	
LY9	1	ENSG00000122224	
ZBTB8OSP1	1	ENSG00000183432	
AEN	1	ENSG00000181026	
MEIS1-AS3	1	ENSG00000226819	
MATK	1	ENSG00000007264	
HNRNPH1P1	1	ENSG00000220305	
RSL24D1P3	1	ENSG00000231556	
DLX5	1	ENSG00000105880	
HMGB1P10	1	ENSG00000213707	
GNMT	1	ENSG00000124713	
LINC02101	1	ENSG00000248132	
MIR1249	1	ENSG00000221598	
KRT6C	1	ENSG00000170465	
DNAI2	1	ENSG00000171595	
COX20P2	1	ENSG00000235013	
PRKG1-AS1	1	ENSG00000236671	
NECTIN3-AS1	1	ENSG00000242242	
SNORD58C	1	ENSG00000202093	
FGF5	1	ENSG00000138675	
OR13E1P	1	ENSG00000236083	
SHOC1	1	ENSG00000165181	
RPS3AP47	1	ENSG00000205871	
RFKP4	1	ENSG00000230769	
NEMP2	1	ENSG00000189362	
CFLAR-AS1	1	ENSG00000226312	
CYP27B1	1	ENSG00000111012	
HSPA8P16	1	ENSG00000224059	
LY6G6C	1	ENSG00000204421	
KCNG2	1	ENSG00000178342	
HMGB3P2	1	ENSG00000231470	
MX1-AS1	1	ENSG00000228318	
RPSAP69	1	ENSG00000233487	
XRCC2	1	ENSG00000196584	
LINC00996	1	ENSG00000242258	
RYR1	1	ENSG00000196218	
UBOX5-AS1	1	ENSG00000235958	
SNORD116-29	1	ENSG00000207245	
UBQLNL	1	ENSG00000175518	
NOP56P1	1	ENSG00000235559	
SNED1-AS1	1	ENSG00000225521	
HSPB1P2	1	ENSG00000230216	
RAB33A	1	ENSG00000134594	
C20orf144	1	ENSG00000149609	
NOS2	1	ENSG00000007171	
MYO3B-AS1	1	ENSG00000231898	
MALRD1	1	ENSG00000204740	
DHH	1	ENSG00000139549	
ALDH3A1	1	ENSG00000108602	
RNF144A	1	ENSG00000151692	
MCF2	1	ENSG00000101977	
SERPINF2	1	ENSG00000167711	
RAB11AP1	1	ENSG00000227995	
LY96	1	ENSG00000154589	
ASPN	1	ENSG00000106819	
DPYS	1	ENSG00000147647	
RPL12P17	1	ENSG00000224839	
SLC4A9	1	ENSG00000113073	
AKIRIN2P1	1	ENSG00000251482	
RPS29P17	1	ENSG00000227852	
HCG18	1	ENSG00000231074	
DDIAS	1	ENSG00000165490	
CDKN2AIPNLP2	1	ENSG00000145835	
LHFPL3-AS2	1	ENSG00000225329	
KRT1	1	ENSG00000167768	
ZNF436-AS1	1	ENSG00000249087	
CLEC4A	1	ENSG00000111729	
TMEM87A	1	ENSG00000103978	
GNAI2P1	1	ENSG00000255749	
COL10A1	1	ENSG00000123500	
ROS1	1	ENSG00000047936	
AKR7A2P2	1	ENSG00000224341	
XXYLT1-AS1	1	ENSG00000233303	
SIRPB1	1	ENSG00000101307	
FAM27C	1	ENSG00000231527	
HCG9	1	ENSG00000204625	
MRPS9-AS2	1	ENSG00000224509	
TRAF5	1	ENSG00000082512	
ZBTB47-AS1	1	ENSG00000230084	
CDH18	1	ENSG00000145526	
IRX4	1	ENSG00000113430	
HOXA7	1	ENSG00000122592	
VWA3A	1	ENSG00000175267	
RPL31P15	1	ENSG00000232430	
SPTLC1P3	1	ENSG00000219940	
AMY2A	1	ENSG00000243480	
ANXA2R	1	ENSG00000177721	
CCT4	1	ENSG00000115484	
ZNF602P	1	ENSG00000219392	
TEX56P	1	ENSG00000185689	
SDCBP2	1	ENSG00000125775	
HIKESHI	1	ENSG00000149196	
LOC105376805	1	ENSG00000238142	
GLRXP1	1	ENSG00000228234	
ZNF311	1	ENSG00000197935	
SLC6A1-AS1	1	ENSG00000232287	
MTND5P28	1	ENSG00000223549	
DKK4	1	ENSG00000104371	
PIP	1	ENSG00000159763	
KIAA1586	1	ENSG00000168116	
TTC34	1	ENSG00000215912	
RPS2P16	1	ENSG00000230799	
GMNC	1	ENSG00000205835	
LINC01436	1	ENSG00000231106	
CFAP77	1	ENSG00000188523	
AGGF1P3	1	ENSG00000241532	
FBXO38-DT	1	ENSG00000247199	
GP6	1	ENSG00000088053	
MSRB1	1	ENSG00000198736	
MRPL35P2	1	ENSG00000232075	
SLCO1A2	1	ENSG00000084453	
RFPL3S	1	ENSG00000205853	
COX20P1	1	ENSG00000213025	
PINLYP	1	ENSG00000234465	
MDP1	1	ENSG00000213920	
MTERF3	1	ENSG00000156469	
CIB4	1	ENSG00000157884	
MFSD6	1	ENSG00000151690	
MIR320E	1	ENSG00000211513	
LINC01615	1	ENSG00000223485	
OXT	1	ENSG00000101405	
PARD3-DT	1	ENSG00000226386	
CD27	1	ENSG00000139193	
IFITM3P3	1	ENSG00000196114	
POLD2P1	1	ENSG00000213730	
CD8B	1	ENSG00000172116	
TMEM232	1	ENSG00000186952	
POM121L14P	1	ENSG00000218189	
RSPH1-DT	1	ENSG00000239930	
PGGT1BP1	1	ENSG00000213667	
IL22RA1	1	ENSG00000142677	
LYG2	1	ENSG00000185674	
LINC00479	1	ENSG00000236384	
CYP2W1	1	ENSG00000073067	
CCDC184	1	ENSG00000177875	
TMEM123-DT	1	ENSG00000255337	
MYL4	1	ENSG00000198336	
SLC2A3P4	1	ENSG00000254088	
RPA3P1	1	ENSG00000179997	
PTTG3P	1	ENSG00000213005	
ISCA2P1	1	ENSG00000226912	
CD28	1	ENSG00000178562	
CR1L	1	ENSG00000197721	
WNT16	1	ENSG00000002745	
TMED6	1	ENSG00000157315	
CSNK1A1P3	1	ENSG00000250162	
ATAD3A	1	ENSG00000197785	
BIK	1	ENSG00000100290	
RPSAP3	1	ENSG00000242952	
IL12RB1	1	ENSG00000096996	
ZNF85	1	ENSG00000105750	
RPL7AP27	1	ENSG00000242169	
PSMC1P3	1	ENSG00000231244	
CD5	1	ENSG00000110448	
HIGD2B	1	ENSG00000175202	
SLC6A20	1	ENSG00000163817	
STRCP1	1	ENSG00000166763	
PRIMA1	1	ENSG00000175785	
EYA4	1	ENSG00000112319	
PTPN2P2	1	ENSG00000224117	
PSMD10P1	1	ENSG00000228663	
CD38	1	ENSG00000004468	
LYG1	1	ENSG00000144214	
BTF3P12	1	ENSG00000213003	
KLF7-IT1	1	ENSG00000237892	
EDARADD	1	ENSG00000186197	
CETN4P	1	ENSG00000224786	
MYO3A	1	ENSG00000095777	
IGHGP	1	ENSG00000253755	
C2orf73	1	ENSG00000177994	
C6orf58	1	ENSG00000184530	
ZNF536	1	ENSG00000198597	
GCAT	1	ENSG00000100116	
FLVCR2	1	ENSG00000119686	
RNA5SP187	1	ENSG00000207129	
ST13P7	1	ENSG00000237821	
DIAPH2-AS1	1	ENSG00000236256	
CD82	1	ENSG00000085117	
HAP1	1	ENSG00000173805	
GOLGA2P10	1	ENSG00000255769	
GPR137C	1	ENSG00000180998	
E2F8	1	ENSG00000129173	
CXorf58	1	ENSG00000165182	
ADAL	1	ENSG00000168803	
CAMK2A	1	ENSG00000070808	
MNX1	1	ENSG00000130675	
SLC6A3	1	ENSG00000142319	
UGDH-AS1	1	ENSG00000249348	
RGS13	1	ENSG00000127074	
SETP17	1	ENSG00000255222	
ENSG00000249476	1	ENSG00000249476	
STAT4-AS1	1	ENSG00000231858	
PPP1R35-AS1	1	ENSG00000240211	
CFL1P2	1	ENSG00000213478	
SOHLH2	1	ENSG00000120669	
BSN-DT	1	ENSG00000226913	
TIPARP-AS1	1	ENSG00000243926	
NCOA4P2	1	ENSG00000249934	
BACH1-AS1	1	ENSG00000232118	
CCZ1P1	1	ENSG00000243554	
FGF18	1	ENSG00000156427	
LPAL2	1	ENSG00000213071	
ROPN1B	1	ENSG00000114547	
PTPRZ1	1	ENSG00000106278	
AGAP9	1	ENSG00000204172	
ANGPTL7	1	ENSG00000171819	
LRRC37A6P	1	ENSG00000230445	
MEAF6P1	1	ENSG00000240286	
ZNF487	1	ENSG00000243660	
PTCHD3P2	1	ENSG00000231550	
AADAC	1	ENSG00000114771	
CLDN10	1	ENSG00000134873	
NOX4P1	1	ENSG00000255532	
FOXD4L3	1	ENSG00000187559	
HYI-AS1	1	ENSG00000229348	
DCTN2	1	ENSG00000175203	
SNCB	1	ENSG00000074317	
RBM14-RBM4	1	ENSG00000248643	
FANCD2P2	1	ENSG00000230342	
VN2R19P	1	ENSG00000235974	
CSPG5	1	ENSG00000114646	
SSUH2	1	ENSG00000125046	
TTLL1-AS1	1	ENSG00000230319	
PCED1B-AS1	1	ENSG00000247774	
BDKRB1	1	ENSG00000100739	
AGAP2-AS1	1	ENSG00000255737	
RPL13AP24	1	ENSG00000234589	
DDC	1	ENSG00000132437	
UBE2FP3	1	ENSG00000233337	
GSTT2B	1	ENSG00000133433	
CDCA4P4	1	ENSG00000234219	
LRP4-AS1	1	ENSG00000247675	
FOXP4-AS1	1	ENSG00000234753	
TLR1	1	ENSG00000174125	
ENSG00000248469	1	ENSG00000248469	
MAL2-AS1	1	ENSG00000253972	
RBM22P2	1	ENSG00000213411	
UBE2L5	1	ENSG00000236444	
LRRC28	1	ENSG00000168904	
VIP	1	ENSG00000146469	
RN7SL674P	1	ENSG00000239899	
RPS2P17	1	ENSG00000213399	
VWC2L	1	ENSG00000174453	
IQSEC3P1	1	ENSG00000256902	
ZFP92	1	ENSG00000189420	
SRRM4	1	ENSG00000139767	
CRYZP2	1	ENSG00000250293	
FAM86MP	1	ENSG00000186234	
RFESDP1	1	ENSG00000231650	
ASNSP1	1	ENSG00000248498	
AHI1-DT	1	ENSG00000231028	
HOXD10	1	ENSG00000128710	
UBE2Q1-AS1	1	ENSG00000229780	
HAGLROS	1	ENSG00000226363	
ZNF33A	1	ENSG00000189180	
HNRNPA1P7	1	ENSG00000215492	
GAPDHP52	1	ENSG00000235076	
MOGAT1	1	ENSG00000124003	
ERI2	1	ENSG00000196678	
RPL21P120	1	ENSG00000244582	
U2AF1L4	1	ENSG00000161265	
TMEM61	1	ENSG00000143001	
CNTNAP3	1	ENSG00000106714	
TMEM92	1	ENSG00000167105	
LINC03033	1	ENSG00000232774	
STRADBP1	1	ENSG00000213205	
LAX1	1	ENSG00000122188	
PNMA8B	1	ENSG00000204851	
DST-AS1	1	ENSG00000231441	
KCNK17	1	ENSG00000124780	
ODAD2P1	1	ENSG00000238021	
MRPS9-AS1	1	ENSG00000231851	
MRPL23-AS1	1	ENSG00000226416	
CR1	1	ENSG00000203710	
ANXA2P3	1	ENSG00000216740	
CMTM2	1	ENSG00000140932	
ROBO2P1	1	ENSG00000229478	
BBOF1	1	ENSG00000119636	
RPL21P110	1	ENSG00000226617	
PGBD1	1	ENSG00000137338	
DDX10P1	1	ENSG00000237135	
PXDNL	1	ENSG00000147485	
NDUFAF7	1	ENSG00000003509	
TUNAR	1	ENSG00000250366	
ANKRD24	1	ENSG00000089847	
KCNK2	1	ENSG00000082482	
RANBP1P1	1	ENSG00000228519	
CIBAR1-DT	1	ENSG00000246662	
FZD4	1	ENSG00000174804	
ZNF556	1	ENSG00000172000	
RUBCNL	1	ENSG00000102445	
UFM1P3	1	ENSG00000253299	
CEACAMP5	1	ENSG00000231561	
SV2C	1	ENSG00000122012	
LINC01637	1	ENSG00000237476	
PTK6	1	ENSG00000101213	
LINC01341	1	ENSG00000227953	
ENTPD4-DT	1	ENSG00000253390	
LANCL1-AS1	1	ENSG00000234281	
GJB3	1	ENSG00000188910	
LRRC3C	1	ENSG00000204913	
ATP6V0A4	1	ENSG00000105929	
MRPL45P2	1	ENSG00000228782	
CLLU1-AS1	1	ENSG00000205057	
CICP2	1	ENSG00000233740	
ESS2	1	ENSG00000100056	
BSND	1	ENSG00000162399	
RCN1P1	1	ENSG00000215477	
PET117	1	ENSG00000232838	
SCGB2B2	1	ENSG00000205209	
PHYHIP	1	ENSG00000168490	
PPP1R14D	1	ENSG00000166143	
PTGIS	1	ENSG00000124212	
KCNA1	1	ENSG00000111262	
HAND2	1	ENSG00000164107	
FAM162B	1	ENSG00000183807	
CSRP1	1	ENSG00000159176	
GSK3B-DT	1	ENSG00000242622	
STIL	1	ENSG00000123473	
SPAAR	1	ENSG00000235387	
SMG1P4	1	ENSG00000185710	
NUP210L	1	ENSG00000143552	
MTHFD2P5	1	ENSG00000213530	
AQP7P1	1	ENSG00000186466	
LIPC	1	ENSG00000166035	
FOXF2	1	ENSG00000137273	
IDH1-AS1	1	ENSG00000231908	
PGBD2	1	ENSG00000185220	
MIR331	1	ENSG00000199172	
LINC00958	1	ENSG00000251381	
CCR2	1	ENSG00000121807	
MAPK6P5	1	ENSG00000254185	
BOLA2P3	1	ENSG00000220771	
RNF212B	1	ENSG00000215277	
GNAS-AS1	1	ENSG00000235590	
ACMSD	1	ENSG00000153086	
C3orf49	1	ENSG00000163632	
MIR219A1	1	ENSG00000199036	
LINC02827	1	ENSG00000236908	
APOB	1	ENSG00000084674	
LRIG2-DT	1	ENSG00000238198	
PHYHIPL	1	ENSG00000165443	
SLC25A20	1	ENSG00000178537	
IGFALS	1	ENSG00000099769	
MCRS1	1	ENSG00000187778	
CFAP54	1	ENSG00000188596	
BROX	1	ENSG00000162819	
DEFB109F	1	ENSG00000244050	
B3GALT9	1	ENSG00000214654	
RPL8P1	1	ENSG00000216676	
NDUFAF5	1	ENSG00000101247	
AMER3	1	ENSG00000178171	
HAR1B	1	ENSG00000231133	
GRIN3B	1	ENSG00000116032	
MINCR	1	ENSG00000253716	
ENSG00000236393	1	ENSG00000236393	
TMEM213	1	ENSG00000214128	
CD72	1	ENSG00000137101	
IMPG2	1	ENSG00000081148	
ENPP7P1	1	ENSG00000249188	
RBMX2P5	1	ENSG00000227087	
TRAF6P1	1	ENSG00000226557	
NRIP2	1	ENSG00000053702	
SPEF1	1	ENSG00000101222	
EXOC3-AS1	1	ENSG00000221990	
ANOS2P	1	ENSG00000241859	
CICP11	1	ENSG00000237799	
TUBA5P	1	ENSG00000214796	
ALKBH3-AS1	1	ENSG00000244926	
ATP1B3-AS1	1	ENSG00000244124	
ENSG00000239482	1	ENSG00000239482	
HNF4G	1	ENSG00000164749	
TRIM54	1	ENSG00000138100	
PDE6B-AS1	1	ENSG00000242686	
POTEI	1	ENSG00000196834	
LINC03051	1	ENSG00000239268	
RPS12P4	1	ENSG00000236533	
LINC02943	1	ENSG00000237609	
FMO3	1	ENSG00000007933	
GPRC5A	1	ENSG00000013588	
FAM90A12P	1	ENSG00000254229	
CDHR18P	1	ENSG00000224479	
SWSAP1	1	ENSG00000173928	
LINC02734	1	ENSG00000255382	
SCARNA7	1	ENSG00000238741	
CFAP53	1	ENSG00000172361	
OSGEPL1-AS1	1	ENSG00000253559	
ALX4	1	ENSG00000052850	
HNRNPA3P13	1	ENSG00000250826	
AK3P3	1	ENSG00000230042	
TMEM130	1	ENSG00000166448	
BRD9P2	1	ENSG00000249908	
PTMAP4	1	ENSG00000231503	
USP32P1	1	ENSG00000188933	
SRRM5	1	ENSG00000226763	
TTC9-DT	1	ENSG00000245466	
KRT79	1	ENSG00000185640	
ENSG00000246465	1	ENSG00000246465	
PAIP1P1	1	ENSG00000233892	
CSE1L	1	ENSG00000124207	
JARID2-AS1	1	ENSG00000235488	
RPLP0P10	1	ENSG00000244705	
ITPR1-DT	1	ENSG00000231249	
CHKB	1	ENSG00000100288	
BTD	1	ENSG00000169814	
WFDC3	1	ENSG00000124116	
TAFA1	1	ENSG00000183662	
PKP4-AS1	1	ENSG00000204380	
CACNG7	1	ENSG00000105605	
NKRF	1	ENSG00000186416	
KDM4A-AS1	1	ENSG00000236200	
GLYCTK-AS1	1	ENSG00000242797	
HCCS-DT	1	ENSG00000234129	
TBX19	1	ENSG00000143178	
NDP	1	ENSG00000124479	
OR8T1P	1	ENSG00000226413	
LMX1B	1	ENSG00000136944	
SLC66A1L	1	ENSG00000174899	
CORT	1	ENSG00000241563	
ENSG00000237870	1	ENSG00000237870	
C9orf131	1	ENSG00000174038	
ZBTB34	1	ENSG00000177125	
PMS2P6	1	ENSG00000174384	
RTL5	1	ENSG00000242732	
EDEM2	1	ENSG00000088298	
ABRAXAS1P1	1	ENSG00000213431	
RPS3AP34	1	ENSG00000242607	
FREM3	1	ENSG00000183090	
IL2RA	1	ENSG00000134460	
SLC35G5	1	ENSG00000177710	
EP300	1	ENSG00000100393	
RABGAP1L-DT	1	ENSG00000227373	
RWDD4	1	ENSG00000182552	
IPO8P1	1	ENSG00000224668	
PARD6G	1	ENSG00000178184	
KRT3	1	ENSG00000186442	
ZNF346-IT1	1	ENSG00000251666	
RNU4-47P	1	ENSG00000222808	
LINC02102	1	ENSG00000248677	
CHCHD3P1	1	ENSG00000236420	
ENSG00000205037	1	ENSG00000205037	
DMAC1	1	ENSG00000137038	
CABCOCO1	1	ENSG00000183346	
GGTA1	1	ENSG00000204136	
FAM124A	1	ENSG00000150510	
TUBB1	1	ENSG00000101162	
HSD17B2	1	ENSG00000086696	
IFNA20P	1	ENSG00000226393	
BNC2-AS1	1	ENSG00000234779	
MYOT	1	ENSG00000120729	
THUMPD1P1	1	ENSG00000215317	
RNU6-516P	1	ENSG00000223313	
CDH8	1	ENSG00000150394	
LINC00607	1	ENSG00000235770	
RNU6-833P	1	ENSG00000200356	
SNORD83A	1	ENSG00000209482	
GPR82	1	ENSG00000171657	
MTIF2P1	1	ENSG00000233432	
RPA2P3	1	ENSG00000255547	
ROPN1L	1	ENSG00000145491	
SLC9C1	1	ENSG00000172139	
ZNF593	1	ENSG00000142684	
ATP5PB	1	ENSG00000116459	
RNU6-930P	1	ENSG00000212240	
ARL9	1	ENSG00000196503	
KPNA2P2	1	ENSG00000228928	
OR10V2P	1	ENSG00000255538	
FLYWCH1P1	1	ENSG00000239516	
BCAR3-AS1	1	ENSG00000224093	
LINC02571	1	ENSG00000256166	
RPL29P14	1	ENSG00000241112	
CCDC180	1	ENSG00000197816	
GPAT4-AS1	1	ENSG00000253133	
SERHL	1	ENSG00000172250	
SSR4P1	1	ENSG00000235374	
SEC1P	1	ENSG00000232871	
CFAP210	1	ENSG00000154479	
MIR126	1	ENSG00000199161	
C4orf46P2	1	ENSG00000248503	
DHCR24-DT	1	ENSG00000233203	
KCNMB2	1	ENSG00000197584	
C22orf39	1	ENSG00000242259	
MYOZ2	1	ENSG00000172399	
RIN1	1	ENSG00000174791	
RIPPLY2	1	ENSG00000203877	
CORO1A	1	ENSG00000102879	
COL11A1	1	ENSG00000060718	
CATIP	1	ENSG00000158428	
TPM3P7	1	ENSG00000187536	
AMY1C	1	ENSG00000187733	
DDX18P5	1	ENSG00000255220	
ZNF394	1	ENSG00000160908	
TENT5D	1	ENSG00000174016	
MIR103A2	1	ENSG00000199024	
TCL6	1	ENSG00000187621	
MIR193A	1	ENSG00000207614	
SDR42E2	1	ENSG00000183921	
RTP4	1	ENSG00000136514	
SHD	1	ENSG00000105251	
KRT39	1	ENSG00000196859	
KIN	1	ENSG00000151657	
ELMO3	1	ENSG00000102890	
ETV5-AS1	1	ENSG00000234197	
RASSF3	1	ENSG00000153179	
FUNDC2	1	ENSG00000165775	
RPS19	1	ENSG00000105372	
KRT18P59	1	ENSG00000187686	
ATP6V0CP3	1	ENSG00000213435	
STRC	1	ENSG00000242866	
PRMT7	1	ENSG00000132600	
IGLV1-47	1	ENSG00000211648	
ADRA1A	1	ENSG00000120907	
GTF2IP23	1	ENSG00000230295	
PGAM1P8	1	ENSG00000255200	
LCTL	1	ENSG00000188501	
HSPD1P12	1	ENSG00000255964	
LINC01264	1	ENSG00000229630	
IDH3G	1	ENSG00000067829	
CFAP157	1	ENSG00000160401	
PIK3CDP1	1	ENSG00000231610	
SUMO1P4	1	ENSG00000235555	
PDCL	1	ENSG00000136940	
TMX1P1	1	ENSG00000236015	
CCNQP2	1	ENSG00000231514	
EPRS1	1	ENSG00000136628	
PRDM12	1	ENSG00000130711	
BANF1P2	1	ENSG00000230306	
MYO1E	1	ENSG00000157483	
TRBJ2-3	1	ENSG00000211767	
TNFRSF8	1	ENSG00000120949	
CIT	1	ENSG00000122966	
C20orf202	1	ENSG00000215595	
MAJIN	1	ENSG00000168070	
IGLV2-14	1	ENSG00000211666	
ARHGAP42-AS1	1	ENSG00000248027	
EXOSC3P1	1	ENSG00000229007	
ZNF652-AS1	1	ENSG00000248714	
TRPC6P2	1	ENSG00000249363	
SERPIND1	1	ENSG00000099937	
CEL	1	ENSG00000170835	
PEX5L-AS2	1	ENSG00000244302	
AIRE	1	ENSG00000160224	
SRSF8CP	1	ENSG00000214754	
NSFL1C	1	ENSG00000088833	
LOC102723313	1	ENSG00000248896	
ANKRD35	1	ENSG00000198483	
TFAP2A-AS1	1	ENSG00000229950	
UROD	1	ENSG00000126088	
NEK2P4	1	ENSG00000230450	
UPB1	1	ENSG00000100024	
APOBEC3H	1	ENSG00000100298	
ACTBP12	1	ENSG00000233125	
IGHA2	1	ENSG00000211890	
GTF2B	1	ENSG00000137947	
MEIG1	1	ENSG00000197889	
MTATP8P2	1	ENSG00000229604	
WBP11P2	1	ENSG00000226789	
FMO4	1	ENSG00000076258	
BET1-AS1	1	ENSG00000236861	
PPIAP73	1	ENSG00000182000	
SNHG9	1	ENSG00000255198	
ALMS1-IT1	1	ENSG00000230002	
ENPP7P8	1	ENSG00000255319	
RNA5SP299	1	ENSG00000212505	
TMEM161BP1	1	ENSG00000237970	
LNCTAM34A	1	ENSG00000234546	
CLEC18B	1	ENSG00000140839	
FGF12-AS2	1	ENSG00000230126	
SOX10	1	ENSG00000100146	
HCG20	1	ENSG00000228022	
GCM1	1	ENSG00000137270	
OLA1P2	1	ENSG00000213671	
LINC03004	1	ENSG00000230533	
SOX11	1	ENSG00000176887	
OPCML-IT1	1	ENSG00000254896	
C1QL2	1	ENSG00000144119	
EXO5-DT	1	ENSG00000238287	
EZH2P1	1	ENSG00000231300	
PNPLA5	1	ENSG00000100341	
LGMNP1	1	ENSG00000214269	
LIMS1-AS1	1	ENSG00000228763	
ZAR1	1	ENSG00000182223	
NDUFA6-DT	1	ENSG00000237037	
SERF1A	1	ENSG00000172058	
PEBP4	1	ENSG00000134020	
FAM83C	1	ENSG00000125998	
LINC02731	1	ENSG00000204241	
GCOM1	1	ENSG00000137878	
RNU6-62P	1	ENSG00000252335	
HMGN2P28	1	ENSG00000236086	
RPS27AP16	1	ENSG00000224631	
ICAM4	1	ENSG00000105371	
FAAHP1	1	ENSG00000232022	
GLIS1	1	ENSG00000174332	
MYLK3	1	ENSG00000140795	
BARX2	1	ENSG00000043039	
BCL11B	1	ENSG00000127152	
HPN-AS1	1	ENSG00000227392	
RN7SL573P	1	ENSG00000239607	
CICP20	1	ENSG00000235955	
KCNK9	1	ENSG00000169427	
LINC00840	1	ENSG00000226808	
KLC2-AS1	1	ENSG00000254855	
CPEB2-DT	1	ENSG00000247624	
RPL37P12	1	ENSG00000237916	
RGS2	1	ENSG00000116741	
RNA5SP162	1	ENSG00000251823	
VGLL1	1	ENSG00000102243	
SLC9C2	1	ENSG00000162753	
RNU2-38P	1	ENSG00000222788	
SLC5A2	1	ENSG00000140675	
FABP5P3	1	ENSG00000241735	
RPL7P28	1	ENSG00000218632	
STSP1	1	ENSG00000227166	
SLC23A1	1	ENSG00000170482	
RGPD4	1	ENSG00000196862	
GLRA1	1	ENSG00000145888	
DDX11L9	1	ENSG00000248472	
SPOPL-DT	1	ENSG00000228043	
BHMT2	1	ENSG00000132840	
SERPINC1	1	ENSG00000117601	
NIFK	1	ENSG00000155438	
TRABD2A	1	ENSG00000186854	
CD2	1	ENSG00000116824	
TMEM230P2	1	ENSG00000238041	
HEXIM2-AS1	1	ENSG00000224505	
SERPINA5	1	ENSG00000188488	
SLC47A2	1	ENSG00000180638	
RFKP3	1	ENSG00000241546	
RPL30P3	1	ENSG00000223640	
CD48	1	ENSG00000117091	
GABRG2	1	ENSG00000113327	
LINC02848	1	ENSG00000226581	
RNU1-18P	1	ENSG00000199932	
RDH8	1	ENSG00000080511	
PENK	1	ENSG00000181195	
SPATA4	1	ENSG00000150628	
NBPF17P	1	ENSG00000179571	
C1QTNF6	1	ENSG00000133466	
RGS22	1	ENSG00000132554	
ATP5MFP4	1	ENSG00000256826	
CREG2	1	ENSG00000175874	
DRP2	1	ENSG00000102385	
LSP1P3	1	ENSG00000162685	
ART5	1	ENSG00000167311	
FGF7P7	1	ENSG00000204801	
C2orf66	1	ENSG00000187944	
SRP14P1	1	ENSG00000224906	
TPT1P6	1	ENSG00000214460	
ICE2P1	1	ENSG00000248880	
CYCSP24	1	ENSG00000227666	
LINC02044	1	ENSG00000243795	
NAALAD2	1	ENSG00000077616	
HOXA11	1	ENSG00000005073	
BOLL	1	ENSG00000152430	
ETV3L	1	ENSG00000253831	
CENPE	1	ENSG00000138778	
MTRES1P2	1	ENSG00000237325	
